"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
3.208333958E1,-3.559597778E-1,2.309696960E0,6.237828369E0,6.661224375E0
3.228372958E1,-1.479523315E0,1.228794708E0,1.449630478E1,1.462332992E1
3.248411858E1,-1.173709259E0,1.128054199E0,7.110064545E0,7.294046718E0
3.268450850E1,-6.518943787E-1,2.393971710E0,7.323820038E0,7.732684319E0
3.288489750E1,-5.562432861E-1,2.662513275E0,1.289268951E1,1.317648764E1
3.308528650E1,1.071022797E0,2.021845551E0,6.417155457E0,6.812843269E0
3.328567550E1,3.064128113E-1,2.511028290E0,8.741970978E0,9.100615829E0
3.348606450E1,-1.445993042E-1,2.221081238E0,1.495105911E1,1.511582877E1
3.368645300E1,-1.107696533E-2,1.363364868E0,6.207591248E0,6.355554701E0
3.388684200E1,-1.257684631E0,3.260669403E0,1.026924500E1,1.084763238E1
3.408723100E1,8.517288208E-2,-1.363364868E0,1.101469482E1,1.109907745E1
3.428762000E1,-1.411864014E0,2.089953918E0,5.833219757E0,6.355133367E0
3.448800900E1,-1.013841705E0,1.811832275E0,1.247909958E1,1.265063388E1
3.468839813E1,-1.479673004E0,1.058448944E0,6.559958496E0,6.807554762E0
3.488878713E1,-5.986051941E-1,2.195783844E0,7.030130768E0,7.389352711E0
3.508917613E1,5.119354248E-2,4.099674683E0,1.222926910E1,1.289825477E1
3.528956513E1,3.330574036E-1,2.144590302E0,5.469775543E0,5.884610377E0
3.548995413E1,-1.839674377E-1,1.974244537E0,1.126632156E1,1.143947058E1
3.569034283E1,-1.731000366E0,-1.095422058E0,1.584829330E1,1.598013493E1
3.589073183E1,-8.309220886E-1,1.568438416E0,4.647385712E0,4.974798944E0
3.609112083E1,-1.394799500E0,2.858006744E0,1.316721863E1,1.354582277E1
3.629150983E1,-4.646337891E-1,-5.149291992E-2,7.210805054E0,7.225942541E0
3.649189883E1,-1.173110504E0,2.823578339E0,6.078709259E0,6.804372796E0
3.669228846E1,-1.509011993E0,2.522404633E0,1.242805573E1,1.277091271E1
3.689267746E1,-4.444258118E-1,1.330882416E0,8.979526978E0,9.088490911E0
3.709306546E1,3.811074829E-1,3.977828064E0,7.400161285E0,8.410157315E0
3.729345446E1,1.009650421E0,3.320245514E0,1.381761612E1,1.424675189E1
3.749384346E1,-4.435276794E-1,1.395997009E0,5.478307800E0,5.670747817E0
3.769423158E1,-8.396040344E-1,2.368524628E0,1.243164825E1,1.268308804E1
3.789461958E1,-2.103126526E0,-1.426982574E0,1.399200348E1,1.422095573E1
3.809500858E1,-6.713539124E-1,1.510209503E0,5.835764465E0,6.065277876E0
3.829539758E1,-8.617579651E-1,2.097438354E0,1.365280884E1,1.383983611E1
3.849578658E1,-2.667453003E-1,-4.903802490E-1,8.291407928E0,8.310178775E0
3.869617508E1,-6.014492798E-1,2.685565338E0,5.151537323E0,5.840576959E0
3.889656408E1,-1.010548553E0,2.720592499E0,1.279254776E1,1.311762593E1
3.909695208E1,-9.033714294E-1,1.335373077E0,8.073610840E0,8.233012401E0
3.929734108E1,2.306703186E-1,3.477268982E0,7.919880524E0,8.652694140E0
3.949772908E1,1.175505524E0,2.959346008E0,1.399814072E1,1.435574747E1
3.969811800E1,-1.562750244E-1,1.270108795E0,6.078858948E0,6.212095004E0
3.989850600E1,-1.326242065E-1,2.632276154E0,1.295735504E1,1.322268946E1
4.009889500E1,-2.405198364E0,-2.224075012E0,1.374786118E1,1.413276957E1
4.029928300E1,1.130149841E-1,2.524949341E0,5.849685516E0,6.372359233E0
4.049967200E1,-1.491797791E0,9.798623657E-1,1.686348221E1,1.695767151E1
4.070006000E1,-4.328997803E-1,4.177812195E-1,5.062173157E0,5.097797606E0
4.090044800E1,-1.219214630E0,2.481988678E0,7.522606659E0,8.014759077E0
4.110083700E1,-7.499404907E-1,2.764750671E0,1.252490433E1,1.284832617E1
4.130122500E1,-4.242178345E-1,1.063987427E0,7.394473114E0,7.482664141E0
4.150161300E1,-2.710862732E-1,3.772006073E0,9.651030579E0,1.036551537E1
4.170200062E1,1.401086426E-1,-4.005670166E-1,1.694910416E1,1.695441583E1
4.190238963E1,-5.721102905E-1,1.369502106E0,5.491031342E0,5.688081522E0
4.210277762E1,-1.304986267E0,2.014211426E0,1.487905884E1,1.507137780E1
4.230316563E1,-2.562221832E0,-4.822970581E-1,8.763975220E0,9.143568932E0
4.250355462E1,-2.185455322E-2,2.231858826E0,5.358556824E0,5.804808582E0
4.270394283E1,-1.266067200E0,2.191442871E0,1.410786255E1,1.433307831E1
4.290433083E1,4.357438660E-1,2.208956451E0,6.090834045E0,6.493660038E0
4.310471983E1,-7.015910339E-1,2.945874023E0,8.360713806E0,8.892240386E0
4.330510783E1,-1.198258209E0,3.407064972E0,1.321916061E1,1.370365359E1
4.350549683E1,-2.249821472E-1,1.501976624E0,6.896009674E0,7.061267604E0
4.370588546E1,-8.168513489E-1,3.764970703E0,1.010189301E1,1.081159067E1
4.390627346E1,-7.397616577E-1,-1.264121246E0,1.432191742E1,1.439661656E1
4.410666246E1,-8.728349304E-1,2.146386566E0,5.889203339E0,6.328627977E0
4.430705046E1,-8.514294434E-1,2.129920807E0,1.250798950E1,1.271657564E1
4.450743846E1,-2.069147186E0,4.375401306E-1,7.832761688E0,8.113258723E0
4.470782696E1,-2.415975952E-1,3.037034454E0,5.682632904E0,6.447810822E0
4.490821496E1,-9.398954773E-1,2.285896454E0,1.320464081E1,1.343395939E1
4.510860296E1,-4.610412598E-2,1.822310486E0,7.594906311E0,7.810604520E0
4.530899196E1,-2.189945984E-1,3.288661194E0,8.327333221E0,8.955876823E0
