"time","Latitude","Longitude","Altitude","Direction","Speed"
2.646614038E2,5.359399354E1,9.949383153E0,1.230484822E1,8.734184695E1,1.007587486E0
2.656614016E2,5.359399133E1,9.949412844E0,1.261310233E1,9.141028913E1,1.123522653E0
2.666613951E2,5.359399057E1,9.949433414E0,1.253375357E1,9.029933572E1,9.645288176E-1
2.676613839E2,5.359398927E1,9.949459044E0,1.305722917E1,9.370768874E1,1.022490246E0
2.686613758E2,5.359398431E1,9.949475085E0,1.311176199E1,1.071001303E2,8.256946422E-1
2.696613727E2,5.359397801E1,9.949498527E0,1.301750165E1,1.091800983E2,9.327088757E-1
2.706613622E2,5.359397714E1,9.949525031E0,1.311039673E1,1.056094318E2,1.098986319E0
2.716613539E2,5.359397456E1,9.949547501E0,1.311872201E1,1.084043749E2,1.093825603E0
2.726613507E2,5.359397189E1,9.949566720E0,1.246861012E1,1.170948130E2,9.773457571E-1
2.736613396E2,5.359396917E1,9.949581448E0,1.188479732E1,1.188345507E2,7.184958437E-1
2.746613294E2,5.359396708E1,9.949597473E0,1.172251558E1,1.180776073E2,7.092391694E-1
2.756613194E2,5.359396820E1,9.949617181E0,1.207878331E1,1.123460447E2,6.726904026E-1
2.766613096E2,5.359396849E1,9.949635011E0,1.214099966E1,1.100705852E2,7.853140156E-1
2.776613011E2,5.359396567E1,9.949657084E0,1.212908057E1,1.148129431E2,1.005262651E0
2.786612926E2,5.359396794E1,9.949672511E0,1.155428775E1,1.156666673E2,8.613768044E-1
2.796612850E2,5.359396375E1,9.949694946E0,1.155446074E1,1.202608449E2,8.823305959E-1
2.806612771E2,5.359396156E1,9.949716363E0,1.129673932E1,1.139814471E2,7.292486008E-1
2.816612707E2,5.359396049E1,9.949734487E0,1.095330690E1,1.108901317E2,5.621792107E-1
2.826612645E2,5.359396211E1,9.949766929E0,1.118343701E1,1.082089334E2,9.889951322E-1
2.836612571E2,5.359396161E1,9.949795397E0,1.145228626E1,1.102374874E2,1.140681013E0
2.846612513E2,5.359396041E1,9.949823190E0,1.149256582E1,1.144752414E2,1.234870627E0
2.856612453E2,5.359396082E1,9.949842741E0,1.126971626E1,1.151584921E2,9.968262770E-1
