"time","Pressure"
1.007484755E3,1.007540359E3
1.008550657E3,1.007538605E3
1.009616535E3,1.007538300E3
1.010682388E3,1.007536697E3
1.011748213E3,1.007534866E3
1.012814043E3,1.007534866E3
1.013879893E3,1.007535553E3
1.014945733E3,1.007535934E3
1.016011552E3,1.007537842E3
1.017077403E3,1.007539978E3
1.018143273E3,1.007540283E3
1.019209149E3,1.007540512E3
1.020275071E3,1.007540512E3
1.021340975E3,1.007537994E3
1.022406839E3,1.007537613E3
1.023472683E3,1.007536697E3
1.024538592E3,1.007533417E3
1.025604461E3,1.007533417E3
1.026670384E3,1.007534637E3
1.027736306E3,1.007535019E3
1.028802252E3,1.007535934E3
1.029868181E3,1.007536392E3
1.030934185E3,1.007536926E3
1.032000178E3,1.007537384E3
1.033066193E3,1.007538910E3
1.034132189E3,1.007538910E3
1.035198130E3,1.007538300E3
1.036264108E3,1.007537766E3
1.037330059E3,1.007536774E3
1.038396039E3,1.007535248E3
1.039462006E3,1.007535248E3
1.040527908E3,1.007536926E3
1.041593819E3,1.007538834E3
1.042659759E3,1.007540970E3
1.043725698E3,1.007542267E3
1.044791648E3,1.007547455E3
1.045857548E3,1.007549362E3
1.046923451E3,1.007551270E3
1.047989382E3,1.007552185E3
1.049055312E3,1.007553558E3
1.050121188E3,1.007553558E3
1.051187100E3,1.007552719E3
1.052252954E3,1.007551270E3
1.053318820E3,1.007548981E3
1.054384719E3,1.007542267E3
1.055450619E3,1.007534637E3
1.056516508E3,1.007530670E3
1.057582410E3,1.007528305E3
1.058648348E3,1.007524948E3
1.059714293E3,1.007522812E3
1.060780174E3,1.007522430E3
1.061846094E3,1.007520370E3
1.062911997E3,1.007517166E3
1.063977851E3,1.007514725E3
1.065043717E3,1.007511139E3
1.066109562E3,1.007509384E3
1.067175431E3,1.007506027E3
1.068241329E3,1.007500992E3
1.069307208E3,1.007500992E3
1.070373073E3,1.007500381E3
1.071438947E3,1.007498856E3
1.072504837E3,1.007495728E3
1.073570726E3,1.007488937E3
1.074636579E3,1.007479553E3
1.075702466E3,1.007470474E3
1.076768328E3,1.007466431E3
1.077834239E3,1.007466431E3
1.078900090E3,1.007470856E3
1.079965964E3,1.007476349E3
1.081031830E3,1.007482910E3
1.082097706E3,1.007486267E3
1.083163579E3,1.007489166E3
1.084229455E3,1.007489395E3
1.085295306E3,1.007489395E3
1.086361186E3,1.007487946E3
1.087427116E3,1.007487259E3
1.088492985E3,1.007483444E3
1.089558795E3,1.007480927E3
1.090624680E3,1.007477341E3
1.091690556E3,1.007476578E3
1.092756428E3,1.007472382E3
1.093822284E3,1.007468796E3
1.094888159E3,1.007462616E3
1.095953953E3,1.007460709E3
1.097019795E3,1.007457809E3
1.098085624E3,1.007455521E3
1.099151510E3,1.007450714E3
1.100217374E3,1.007450027E3
1.101283243E3,1.007446213E3
1.102349106E3,1.007443085E3
1.103414972E3,1.007442856E3
1.104480851E3,1.007442093E3
1.105546756E3,1.007441254E3
1.106612617E3,1.007439957E3
1.107678445E3,1.007436981E3
1.108744279E3,1.007431870E3
1.109810133E3,1.007427750E3
1.110876021E3,1.007423553E3
1.111941882E3,1.007418213E3
1.113007711E3,1.007413788E3
1.114073564E3,1.007411118E3
1.115139400E3,1.007408295E3
1.116205202E3,1.007404785E3
1.117271014E3,1.007400970E3
1.118336832E3,1.007398911E3
1.119402664E3,1.007397537E3
1.120468528E3,1.007391129E3
1.121534358E3,1.007390442E3
1.122600216E3,1.007389145E3
1.123666072E3,1.007386856E3
1.124731850E3,1.007382889E3
1.125797669E3,1.007382812E3
1.126863488E3,1.007379913E3
1.127929340E3,1.007376785E3
1.128995212E3,1.007374420E3
1.130061054E3,1.007370300E3
1.131126881E3,1.007365646E3
1.132192726E3,1.007362671E3
1.133258589E3,1.007359467E3
1.134324486E3,1.007355499E3
1.135390381E3,1.007352982E3
1.136456237E3,1.007351456E3
1.137522091E3,1.007351074E3
1.138587948E3,1.007351074E3
1.139653824E3,1.007351074E3
1.140719700E3,1.007349854E3
1.141785581E3,1.007346420E3
1.142851484E3,1.007343979E3
1.143917375E3,1.007342834E3
1.144983250E3,1.007340546E3
1.146049135E3,1.007339706E3
1.147114941E3,1.007337570E3
1.148180759E3,1.007334442E3
1.149246577E3,1.007332535E3
1.150312369E3,1.007331543E3
1.151378164E3,1.007329025E3
