"time","Latitude","Longitude","Altitude","Direction","Speed"
2.359202284E2,5.359480571E1,9.952688129E0,1.485654102E1,6.735173425E1,9.143006245E-1
2.369202272E2,5.359481278E1,9.952703096E0,1.470512657E1,6.191545152E1,9.382863236E-1
2.379202253E2,5.359482578E1,9.952716650E0,1.431358555E1,5.522593238E1,1.046480665E0
2.389202229E2,5.359483100E1,9.952730201E0,1.455987258E1,6.618558940E1,9.036451466E-1
2.399202224E2,5.359484332E1,9.952751249E0,1.444136527E1,6.221164381E1,1.156763878E0
2.409202207E2,5.359484905E1,9.952768720E0,1.445030609E1,6.748667425E1,1.078202597E0
2.419202193E2,5.359485391E1,9.952783441E0,1.450147263E1,6.739468329E1,1.018671115E0
2.429202172E2,5.359485997E1,9.952799147E0,1.450199713E1,6.412039820E1,9.699603209E-1
2.439202151E2,5.359486635E1,9.952800717E0,1.476496378E1,4.736495626E1,6.238591905E-1
2.449202135E2,5.359487462E1,9.952824941E0,1.477537251E1,5.360999362E1,8.837683311E-1
2.459202118E2,5.359488162E1,9.952831869E0,1.496010979E1,4.637747476E1,6.730662136E-1
2.469202110E2,5.359488767E1,9.952847090E0,1.452417315E1,4.852870703E1,6.648561397E-1
2.479202083E2,5.359490163E1,9.952870126E0,1.449303484E1,4.706812918E1,1.202977566E0
2.489202073E2,5.359491245E1,9.952884075E0,1.438114830E1,4.248567451E1,1.388773389E0
2.499202055E2,5.359491479E1,9.952875650E0,1.483568449E1,3.559683822E2,5.260853986E-1
2.509202042E2,5.359492530E1,9.952893819E0,1.399556132E1,1.287283267E1,6.714825079E-1
2.519202020E2,5.359492934E1,9.952909070E0,1.419420333E1,1.357766557E1,6.553354716E-1
2.529202005E2,5.359493620E1,9.952929070E0,1.403489152E1,1.770845917E1,7.730902582E-1
2.539201994E2,5.359494174E1,9.952952233E0,1.413986605E1,3.369333144E1,8.643529482E-1
2.549201972E2,5.359494480E1,9.952968158E0,1.413262372E1,3.674416208E1,7.577292250E-1
2.559201953E2,5.359495446E1,9.953008827E0,1.451525819E1,5.047409205E1,1.383797450E0
2.569201945E2,5.359496055E1,9.953013958E0,1.427056382E1,4.599358023E1,8.999615349E-1
2.579201926E2,5.359496153E1,9.953019019E0,1.426012160E1,2.460734409E1,4.133023537E-1
